"StudId","Bpi"
"19047","1"
"19048","4"
"19049","4"
"19050",""
"19051","5"
"19052","1"
"19053","2"
"19054","1"
"19055","1"
"19056","4"
"19057","NA"
"19058","2"
"19059","10"
"19060","3"
"19061",""
"19062","1"
"19063","4"
"19064","2"
"19065","1"
"19066","1"
"19067","5"
"19068","2"
"19069","3"
"19070","2"
"19071",""
"19072","3"
"19073","0"
"19074","2"
"19075","4"
"19076","NA"
"19077","4"
"19078",""
"19079","4"
"19080",""
"19081",""
"19082","2"
"19083",""
"19084","1"
"19085","3"
"19086",""
"19087","1"
"19088","4"
"19089","NA"
"19090","NA"
"19091","3"
"19092","1"
"19093","3"
"19094","3"
"19095","NA"
"19096","3"
"19097","NA"
"19098","2"
"19099","1"
"19100","2"
"19101","9"
"19102","7"
"19103","4"
"19104","3"
"19105",""
"19106","NA"
"19107",""
"19108","1"
"19109","2"
"19110","1"
"19111","2"
"19112",""
"19113",""
"19114","0"
"19115",""
"19116",""
"19117","4"
"19118","5"
"19119","5"
"19120","7"
"19121",""
"19122","3"
"19123","2"
"19124","4"
"19125","3"
"19126",""
"19127","1"
"19128","1"
"19129","4"
"19130",""
"19131",""
"19132",""
"19133",""
"19134","1"
"19135","2"
"19136","3"
"19137","2"
"19138","1"
"19139","1"
"19140","5"
"19141","NA"
"19142","4"
"19143","2"
"19144","3"
"19145",""
"19146","5"
"19147",""
"19148",""
"19149",""
"19150","7"
"19151","4"
"19152","9"
"19153",""
"19154","3"
"19155","NA"
"19156",""
"19157","2"
"19158","1"
"19159","1"
"19160","8"
"19161",""
"19162","1"
"19163","2"
"19164","3"
"19165","2"
"19166","11"
"19167","3"
"19168","2"
"19169","9"
"19170","3"
"19171",""
"19172",""
"19173","2"
"19174","NA"
"19175","1"
"19176","5"
"19177","4"
"19178","NA"
"19179","3"
"19180",""
"19181",""
"19182","2"
"19183","NA"
"19184","3"
"19185","16"
"19186","NA"
"19187","NA"
"19188","NA"
"19189","NA"
"19190","NA"
"19191",""
"19192","5"
"19193","3"
"19194","6"
"19195","3"
"19196","3"
"19197","2"
"19198","3"
"19199","2"
"19200","4"
"19201","NA"
"19202",""
"19203","2"
"19204",""
"19205",""
"19206","NA"
"19207","4"
"19208","4"
"19209","5"
"19210","NA"
"19211","3"
"19212",""
"19213","2"
"19214","5"
"19215","NA"
"19216","1"
"19217","6"
"19218","2"
"19219",""
"19220",""
"19221","1"
"19222","1"
"19223","6"
"19224","NA"
"19225","1"
"19226","6"
"19227","2"
"19228","6"
"19229",""
"19230","2"
"19231","4"
"19232",""
"19233","NA"
"19234","1"
"19235","2"
"19236",""
"19237",""
"19238","2"
"19239","7"
"19240","2"
"19241","NA"
"19242",""
"19243",""
"19244",""
"19245","3"
"19246","3"
"19247","4"
"19248","3"
"19249",""
"19250","NA"
"19251","1"
"19252","7"
"19253","3"
"19254","2"
"19255","NA"
"19256","5"
"19257","NA"
"19258","8"
"19259","NA"
"19260","2"
"19261","9"
"19262","2"
"19263","15"
"19264","4"
"19265","2"
"19266","1"
"19267","NA"
"19268","4"
"19269","3"
"19270","3"
"19271","6"
"19272",""
"19273","3"
"19274","3"
"19275","6"
"19276","2"
"19277","2"
"19278","3"
"19279",""
"19280","NA"
"19281",""
"19282","4"
"19283","3"
"19284",""
"19285",""
"19286","1"
"19287","2"
"19288","NA"
"19289","2"
"19290","2"
"19291","NA"
"19292","2"
"19293","NA"
"19294","3"
"19295",""
"19296","1"
"19297",""
"19298","1"
"19299","11"
"19300","8"
"19301","1"
"19302",""
"19303","1"
"19304","1"
"19305",""
"19306",""
"19307",""
"19308","5"
"19309",""
"19310","NA"
"19311",""
"19312","2"
"19313","3"
"19314",""
"19315","3"
"19316","NA"
"19317","2"
"19318","NA"
"19319","NA"
"19320","5"
"19321","2"
"19322","NA"
"19323","3"
"19324","1"
"19325","3"
"19326","2"
"19327",""
"19328","1"
"19329","6"
"19330","NA"
"19331","1"
"19332",""
"19333","2"
"19334","3"
"19335","4"
"19336","1"
"19337","7"
"19338","NA"
"19339",""
"19340","3"
"19341","1"
"19342","1"
"19343","NA"
"19344","8"
"19345","3"
"19346","2"
"19347","10"
"19348","NA"
"19349","4"
"19350","NA"
"19351","NA"
"19352",""
"19353","3"
"19354","1"
"19355",""
"19356","2"
"19357","NA"
"19358","1"
"19359","8"
"19360","4"
"19361","1"
"19362","1"
"19363","NA"
"19364","3"
"19365","3"
"19366",""
"19367","12"
"19368",""
"19369","2"
"19370","2"
"19371","0"
"19372","NA"
"19373","NA"
"19374","2"
"19375",""
"19376","NA"
"19377","NA"
"19378","1"
"19379","1"
"19380","1"
"19381","1"
"19382","2"
"19383",""
"19384","3"
"19385","2"
"19386","6"
"19387",""
"19388","3"
"19389","4"
"19390","3"
"19391","3"
"19392","3"
"19393","4"
"19394","11"
"19395","6"
"19396","2"
"19397","2"
"19398","NA"
"19399",""
"19400","NA"
"19401","1"
"19402","3"
"19403","2"
"19404",""
"19405","NA"
"19406","4"
"19407","1"
"19408","1"
"19409","2"
"19410","1"
"19411",""
"19412","2"
"19413","6"
"19414","2"
"19415",""
"19416","2"
"19417","2"
"19418","1"
"19419","3"
"19420","NA"
"19421","16"
"19422","2"
"19423","1"
"19424","5"
"19425","7"
"19426","1"
"19427","2"
"19428","3"
"19429","9"
"19430","1"
"19431","3"
"19432","2"
"19433","NA"
"19434","5"
"19435","NA"
"19436","2"
"19437","NA"
"19438","NA"
"19439","2"
"19440","1"
"19441",""
"19442",""
"19443","3"
"19444","5"
"19445",""
"19446","0"
"19447",""
"19448","3"
"19449","NA"
"19450","NA"
"19451","3"
"19452",""
"19453","4"
"19454",""
"19455","5"
"19456","5"
"19457","NA"
"19458","NA"
"19459","6"
"19460","5"
"19461",""
"19462","NA"
"19463",""
"19464","3"
"19465",""
"19466","1"
"19467",""
"19468",""
"19469","2"
"19470","2"
"19471","NA"
"19472","3"
"19473","2"
"19474","5"
"19475","3"
"19476","4"
"19477",""
"19478","3"
"19479","1"
"19480",""
"19481","2"
"19482","NA"
"19483","NA"
"19484","3"
"19485","2"
"19486","1"
"19487",""
"19488","2"
"19489","4"
"19490","2"
"19491",""
"19492","3"
"19493","6"
"19494","1"
"19495","1"
"19496",""
"19497","NA"
"19498",""
"19499","4"
"19500","2"
"19501","2"
"19502","2"
"19503","NA"
"19504",""
"19505","1"
"19506","2"
"19507","11"
"19508","1"
"19509","3"
"19510","4"
"19511",""
"19512","NA"
"19513","4"
"19514","1"
"19515","NA"
"19516","5"
"19517","5"
"19518","4"
"19519","2"
"19520","3"
"19521","1"
"19522","1"
"19523","2"
"19524","3"
"19525",""
"19526","NA"
"19527","13"
"19528",""
"19529","1"
"19530","7"
"19531","4"
"19532",""
"19533",""
"19534","2"
"19535","NA"
"19536","2"
"19537","3"
"19538",""
"19539","NA"
"19540","5"
"19541","3"
"19542","5"
"19543","4"
"19544","2"
"19545","5"
"19546",""
"19547",""
"19548","2"
"19549",""
"19550","NA"
"19551",""
"19552","5"
"19553","1"
"19554","2"
"19555",""
"19556","6"
"19557","3"
"19558","2"
"19559","7"
"19560",""
"19561",""
"19562","2"
"19563","2"
"19564","3"
"19565","5"
"19566",""
"19567","6"
"19568","2"
"19569","NA"
"19570","3"
"19571","4"
"19572",""
"19573",""
"19574","2"
"19575",""
"19576","1"
"19577","2"
"19578",""
"19579",""
"19580","2"
"19581",""
"19582",""
"19583",""
"19584","3"
"19585",""
"19586","3"
"19587","1"
"19588","NA"
"19589","4"
"19590","1"
"19591","NA"
"19592","NA"
"19593","1"
"19594","1"
"19595","1"
"19596","4"
"19597","2"
"19598","2"
"19599","NA"
"19600","2"
"19601","3"
"19602",""
"19603","NA"
"19604","NA"
"19605",""
"19606","1"
"19607",""
"19608",""
"19609",""
"19610","2"
"19611","1"
"19612","NA"
"19613","2"
"19614",""
"19615","3"
"19616",""
"19617","3"
"19618","2"
"19619","3"
"19620","3"
"19621","1"
"19622","2"
"19623",""
"19624","2"
"19625","NA"
"19626",""
"19627",""
"19628","1"
"19629",""
"19630","NA"
"19631","3"
"19632","2"
"19633","1"
"19634","1"
"19635","5"
"19636","4"
"19637","1"
"19638","NA"
"19639","NA"
"19640","9"
"19641",""
"19642","3"
"19643","NA"
"19644","NA"
"19645","2"
"19646","1"
"19647",""
"19648","1"
"19649","2"
"19650","3"
"19651","2"
"19652","1"
"19653","4"
"19654","1"
"19655",""
"19656","4"
"19657","3"
"19658","2"
"19659","5"
"19660","2"
"19661","0"
"19662","2"
"19663","2"
"19664","4"
"19665","4"
"19666","5"
"19667","1"
"19668","2"
"19669","2"
"19670","NA"
"19671",""
"19672",""
"19673",""
"19674","1"
"19675",""
"19676","2"
"19677","2"
"19678","2"
"19679","2"
"19680","3"
"19681","4"
"19682","1"
"19683","2"
"19684",""
"19685","1"
"19686","NA"
"19687","4"
"19688","2"
"19689",""
"19690",""
"19691",""
"19692",""
"19693","7"
"19694",""
"19695","5"
"19696",""
"19697",""
"19698","7"
"19699","NA"
"19700","0"
"19701",""
"19702","10"
"19703","1"
"19704","15"
"19705","3"
"19706",""
"19707","0"
"19708",""
"19709","7"
"19710","NA"
"19711","3"
"19712","4"
"19713","3"
"19714","2"
"19715","5"
"19716","1"
"19717","3"
"19718","8"
"19719","2"
"19720","1"
"19721",""
"19722","3"
"19723","3"
"19724","3"
"19725","1"
"19726","7"
"19727","2"
"19728","1"
"19729","NA"
"19730","5"
"19731","5"
"19732","8"
"19733",""
"19734","NA"
"19735","5"
"19736","2"
"19737","2"
"19738","4"
"19739","2"
"19740",""
"19741","5"
"19742","2"
"19743","2"
"19744","1"
"19745","1"
"19746",""
"19747","1"
"19748","11"
"19749",""
"19750","3"
"19751","4"
"19752","3"
"19753",""
"19754","1"
"19755","NA"
"19756",""
"19757","NA"
"19758","4"
"19759","2"
"19760","3"
"19761","2"
"19762","NA"
"19763","NA"
"19764","4"
"19765","2"
"19766","NA"
"19767","NA"
"19768","NA"
"19769","2"
"19770","2"
"19771","3"
"19772","1"
"19773","4"
"19774","4"
"19775","3"
"19776","2"
"19777","3"
"19778",""
"19779","3"
"19780",""
"19781","NA"
"19782","2"
"19783","0"
"19784","1"
"19785","1"
"19786","1"
"19787","NA"
"19788","NA"
"19789",""
"19790","1"
"19791","9"
"19792","2"
"19793","4"
"19794","2"
"19795","NA"
"19796",""
"19797",""
"19798","NA"
"19799","7"
"19800",""
"19801",""
"19802","12"
"19803",""
"19804","5"
"19805","1"
"19806","1"
"19807","1"
"19808","1"
"19809","4"
"19810","NA"
"19811","2"
"19812","4"
"19813","2"
"19814","9"
"19815",""
"19816","NA"
"19817",""
"19818","NA"
"19819","NA"
"19820","0"
"19821","4"
"19822","9"
"19823","4"
"19824",""
"19825","2"
"19826",""
"19827",""
"19828",""
"19829","2"
"19830","2"
"19831","3"
"19832","3"
"19833","2"
"19834","4"
"19835",""
"19836","4"
"19837","3"
"19838","NA"
"19839","3"
"19840","NA"
"19841","2"
"19842","4"
"19843",""
"19844",""
"19845","NA"
"19846","5"
"19847","NA"
"19848","2"
"19849",""
"19850","4"
"19851",""
"19852",""
"19853","3"
"19854","1"
"19855","4"
"19856","5"
"19857","2"
"19858","2"
"19859",""
"19860","4"
"19861","1"
"19862","5"
"19863","1"
"19864","NA"
"19865","2"
"19866","NA"
"19867","1"
"19868","NA"
"19869",""
"19870","2"
"19871",""
"19872","2"
"19873","2"
"19874","6"
"19875","4"
"19876","3"
"19877","2"
"19878","2"
"19879",""
"19880","0"
"19881",""
"19882","NA"
"19883","4"
"19884","NA"
"19885","1"
"19886",""
"19887","1"
"19888","3"
"19889",""
"19890","2"
"19891","7"
"19892","1"
"19893","3"
"19894",""
"19895",""
"19896","2"
"19897","3"
"19898","5"
"19899","1"
"19900","5"
"19901","3"
"19902","3"
"19903","2"
"19904",""
"19905",""
"19906",""
"19907",""
"19908",""
"19909","8"
"19910","2"
"19911","1"
"19912","1"
"19913","3"
"19914","9"
"19915","3"
"19916",""
"19917","2"
"19918",""
"19919","3"
"19920","6"
"19921","NA"
"19922",""
"19923","1"
"19924","1"
"19925","1"
"19926","1"
"19927","4"
"19928","3"
"19929","1"
"19930","NA"
"19931","2"
"19932","NA"
"19933","3"
"19934",""
"19935","2"
"19936","2"
"19937","NA"
"19938",""
"19939","NA"
"19940","5"
"19941","1"
"19942","4"
"19943","NA"
"19944","2"
"19945",""
"19946","3"
"19947",""
"19948",""
"19949","1"
"19950","2"
"19951","5"
"19952","3"
"19953","2"
"19954","3"
"19955","NA"
"19956","3"
"19957","NA"
"19958","1"
"19959","3"
"19960","NA"
"19961","3"
"19962","NA"
"19963","NA"
"19964","1"
"19965","1"
"19966","6"
"19967","1"
"19968",""
"19969",""
"19970","NA"
"19971","1"
"19972","3"
"19973",""
"19974",""
"19975","0"
"19976","1"
"19977",""
"19978","2"
"19979","5"
"19980",""
"19981","NA"
"19982","2"
"19983","2"
"19984",""
"19985","2"
"19986","2"
"19987",""
"19988","1"
"19989","1"
"19990","3"
"19991","8"
"19992","10"
"19993","4"
"19994","3"
"19995","5"
"19996","2"
"19997","10"
"19998","4"
"19999","2"
"20000","1"
"20001",""
"20002","4"
"20003","2"
"20004","3"
"20005",""
"20006","NA"
"20007","11"
"20008","3"
"20009","4"
"20010","5"
"20011","2"
"20012","1"
"20013",""
"20014",""
"20015","2"
"20016","1"
"20017","5"
"20018","1"
"20019","4"
"20020","1"
"20021","5"
"20022","1"
"20023",""
"20024","8"
"20025","3"
"20026",""
"20027","12"
"20028","NA"
"20029","2"
"20030","2"
"20031","2"
"20032","1"
"20033","2"
"20034",""
"20035",""
"20036","2"
"20037","1"
"20038","5"
"20039","NA"
"20040","5"
"20041","1"
"20042","3"
"20043","2"
"20044","2"
"20045","0"
"20046","NA"
"20047","2"
"20048","2"
"20049",""
"20050","NA"
"20051","1"
"20052","1"
"20053",""
"20054","7"
"20055","NA"
"20056",""
"20057","4"
"20058","3"
"20059","2"
"20060","NA"
"20061","NA"
"20062","2"
"20063","NA"
"20064","2"
"20065",""
"20066","1"
"20067",""
"20068",""
"20069",""
"20070","2"
"20071","NA"
"20072","4"
"20073","3"
"20074","7"
"20075","NA"
"20076",""
"20077","6"
"20078","1"
"20079","2"
"20080","4"
"20081","2"
"20082","2"
"20083",""
"20084","1"
"20085","1"
"20086",""
"20087","6"
"20088",""
"20089","8"
"20090","2"
"20091","NA"
"20092","2"
"20093","2"
"20094","2"
"20095","1"
"20096","2"
"20097","2"
"20098",""
"20099",""
"20100","1"
"20101",""
"20102","9"
"20103","3"
"20104",""
"20105","NA"
"20106","2"
"20107",""
"20108","2"
"20109","4"
"20110","5"
"20111",""
"20112","1"
"20113",""
"20114",""
"20115","2"
"20116","2"
"20117","3"
"20118","NA"
"20119","3"
"20120","3"
"20121","NA"
"20122","3"
"20123","NA"
"20124","4"
"20125","NA"
"20126","4"
"20127","7"
"20128","3"
"20129","NA"
"20130","2"
"20131","NA"
"20132",""
"20133","1"
"20134",""
"20135",""
"20136","2"
"20137","3"
"20138","NA"
"20139","1"
"20140","2"
"20141","5"
"20142","6"
"20143","2"
"20144","4"
"20145","1"
"20146","NA"
"20147","4"
"20148","NA"
"20149","10"
"20150","2"
"20151","6"
"20152",""
"20153","2"
"20154","1"
"20155","2"
"20156","4"
"20157","5"
"20158","3"
"20159","2"
"20160","NA"
"20161","10"
"20162","NA"
"20163","4"
"20164","NA"
"20165","2"
"20166",""
"20167",""
"20168",""
"20169","4"
"20170","1"
"20171","2"
"20172","NA"
"20173","1"
"20174","1"
"20175","6"
"20176","5"
"20177","NA"
"20178","4"
"20179","2"
"20180",""
"20181","2"
"20182","NA"
"20183",""
"20184","3"
"20185","1"
"20186","2"
"20187","1"
"20188","3"
"20189","1"
"20190",""
"20191","1"
"20192","1"
"20193","NA"
"20194","12"
"20195","4"
"20196","1"
"20197","NA"
"20198","1"
"20199","2"
"20200","NA"
"20201","0"
"20202",""
"20203",""
"20204","2"
"20205","5"
"20206","4"
"20207","4"
"20208","NA"
"20209","8"
"20210","9"
"20211","NA"
"20212","NA"
"20213","NA"
"20214","4"
"20215",""
"20216","1"
"20217","NA"
"20218","3"
"20219","5"
"20220","3"
"20221","3"
"20222","3"
"20223","2"
"20224","4"
"20225",""
"20226","7"
"20227","2"
"20228","7"
"20229","5"
"20230","3"
"20231","1"
"20232",""
"20233","6"
"20234","11"
"20235","NA"
"20236","3"
"20237",""
"20238","2"
"20239","8"
"20240",""
"20241","1"
"20242",""
"20243","2"
"20244","2"
"20245","1"
"20246","1"
"20247",""
"20248","NA"
"20249",""
"20250",""
"20251","3"
"20252","4"
"20253","4"
"20254","1"
"20255",""
"20256","NA"
"20257","1"
"20258","1"
"20259","3"
"20260","2"
"20261","1"
"20262","1"
"20263","7"
"20264","1"
"20265",""
"20266","3"
"20267","7"
"20268","2"
"20269","NA"
"20270","2"
"20271","2"
"20272",""
"20273","7"
"20274","0"
"20275",""
"20276","5"
"20277","2"
"20278","4"
"20279","1"
"20280","7"
"20281","2"
"20282","4"
"20283","3"
"20284","2"
"20285","NA"
"20286","4"
"20287","5"
"20288","4"
"20289",""
"20290","1"
"20291","5"
"20292","NA"
"20293","2"
"20294","3"
"20295",""
"20296","7"
"20297","2"
"20298",""
"20299","2"
"20300","3"
"20301","1"
"20302",""
"20303","3"
"20304","NA"
"20305","5"
"20306","2"
"20307","2"
"20308",""
"20309","NA"
"20310","2"
"20311","4"
"20312","5"
"20313","8"
"20314","1"
"20315","4"
"20316","NA"
"20317","NA"
"20318",""
"20319",""
"20320","4"
"20321",""
"20322","3"
"20323","2"
"20324","5"
"20325",""
"20326","2"
"20327",""
"20328","8"
"20329",""
"20330","7"
"20331","6"
"20332","11"
"20333","2"
"20334","NA"
"20335","2"
"20336","NA"
"20337","NA"
"20338","6"
"20339","5"
"20340","2"
"20341","NA"
"20342",""
"20343","NA"
"20344","4"
"20345","2"
"20346","5"
"20347","NA"
"20348","6"
"20349","2"
"20350",""
"20351",""
"20352","2"
"20353","3"
"20354","2"
"20355","5"
"20356",""
"20357",""
"20358","2"
"20359","7"
"20360","4"
"20361","2"
"20362","3"
"20363",""
"20364",""
"20365","1"
"20366",""
"20367",""
"20368","4"
"20369","5"
"20370","1"
"20371","2"
"20372","3"
"20373","2"
"20374","3"
"20375","2"
"20376","10"
"20377","7"
"20378","5"
"20379","3"
"20380","0"
"20381","1"
"20382","1"
"20383","NA"
"20384",""
"20385",""
"20386","3"
"20387","2"
"20388","5"
"20389","2"
"20390","1"
"20391","NA"
"20392","5"
"20393","5"
"20394","0"
"20395","5"
"20396","2"
"20397","1"
"20398","3"
"20399","1"
"20400","9"
"20401","NA"
"20402","1"
"20403","2"
"20404",""
"20405","2"
"20406","2"
"20407","2"
"20408","6"
"20409","8"
"20410","NA"
"20411",""
"20412","2"
"20413","NA"
"20414",""
"20415","3"
"20416",""
"20417","11"
"20418","2"
"20419","6"
"20420","3"
"20421",""
"20422","3"
"20423","5"
"20424",""
"20425","1"
"20426","NA"
"20427","1"
"20428",""
"20429","5"
"20430",""
"20431","NA"
"20432","1"
"20433","4"
"20434","3"
"20435",""
"20436","3"
"20437","3"
"20438","1"
"20439","2"
"20440",""
"20441","NA"
"20442","3"
"20443","1"
"20444",""
"20445","2"
"20446","2"
"20447",""
"20448","2"
"20449","NA"
"20450","10"
"20451",""
"20452","1"
"20453","2"
"20454","2"
"20455","6"
"20456","2"
"20457",""
"20458","7"
"20459",""
"20460","3"
"20461","1"
"20462","2"
"20463","3"
"20464","5"
"20465","2"
"20466",""
"20467","5"
"20468",""
"20469","2"
"20470","NA"
"20471","1"
"20472","2"
"20473","3"
"20474","0"
"20475",""
"20476",""
"20477","5"
"20478",""
"20479","1"
"20480","NA"
"20481","5"
"20482","3"
"20483","3"
"20484","NA"
"20485","2"
"20486","9"
"20487","13"
"20488","1"
"20489","7"
"20490","2"
"20491","NA"
"20492","NA"
"20493","3"
"20494","2"
"20495","3"
"20496","2"
"20497","2"
"20498",""
"20499","2"
"20500",""
"20501",""
"20502",""
"20503","NA"
"20504",""
"20505","NA"
"20506","4"
"20507",""
"20508","8"
"20509","2"
"20510","2"
"20511",""
"20512",""
"20513","2"
"20514",""
"20515","3"
"20516","1"
"20517","3"
"20518","NA"
"20519",""
"20520","8"
"20521","4"
"20522",""
"20523",""
"20524","1"
"20525",""
"20526","4"
"20527","2"
"20528","1"
"20529","3"
"20530","NA"
"20531",""
"20532","2"
"20533","4"
"20534",""
"20535","1"
"20536","7"
"20537","2"
"20538","2"
"20539","2"
"20540","NA"
"20541",""
"20542","2"
"20543","NA"
"20544","1"
"20545",""
"20546","2"
"20547",""
"20548","2"
"20549","5"
"20550","1"
"20551","NA"
"20552","2"
"20553","5"
"20554","2"
"20555",""
"20556","4"
"20557",""
"20558","2"
"20559","NA"
"20560","NA"
"20561","3"
"20562","4"
"20563","2"
"20564","5"
"20565",""
"20566","NA"
"20567","NA"
"20568","1"
"20569",""
"20570","1"
"20571","6"
"20572","4"
"20573",""
"20574","2"
"20575","2"
"20576","4"
"20577","NA"
"20578","10"
"20579",""
"20580","2"
"20581","3"
"20582","3"
"20583","6"
"20584","1"
"20585","2"
"20586","2"
"20587","5"
"20588","4"
"20589","3"
"20590","10"
"20591","5"
"20592","2"
"20593",""
"20594","1"
"20595","1"
"20596","NA"
"20597","NA"
"20598","NA"
"20599","2"
"20600","3"
"20601","2"
"20602","7"
"20603","5"
"20604",""
"20605","NA"
"20606",""
"20607",""
"20608","4"
"20609","2"
"20610",""
"20611","2"
"20612","3"
"20613",""
"20614","5"
"20615",""
"20616",""
"20617","1"
"20618","2"
"20619","7"
"20620","3"
"20621","3"
"20622","2"
"20623",""
"20624","2"
"20625",""
"20626","2"
"20627","1"
"20628","5"
"20629","1"
"20630","2"
"20631","1"
"20632","NA"
"20633","6"
"20634","1"
"20635","3"
"20636",""
"20637","NA"
"20638","2"
"20639","5"
"20640","2"
"20641","3"
"20642",""
"20643","1"
"20644","1"
"20645","5"
"20646",""
"20647",""
"20648","NA"
"20649","3"
"20650","NA"
"20651","2"
"20652","NA"
"20653",""
"20654","2"
"20655","2"
"20656","2"
"20657","5"
"20658","NA"
"20659","1"
"20660",""
"20661","0"
"20662","2"
"20663","3"
"20664","4"
"20665","1"
"20666","1"
"20667","1"
"20668",""
"20669",""
"20670","1"
"20671","2"
"20672",""
"20673",""
"20674","2"
"20675","4"
"20676","3"
"20677","6"
"20678","7"
"20679","5"
"20680","1"
"20681","4"
"20682","NA"
"20683","20"
"20684","4"
"20685","NA"
"20686","12"
"20687","1"
"20688","NA"
"20689",""
"20690","NA"
"20691","NA"
"20692",""
"20693","3"
"20694","3"
"20695","1"
"20696","1"
"20697",""
"20698","3"
"20699","4"
"20700","5"
"20701","2"
"20702",""
"20703","NA"
"20704","2"
"20705","NA"
"20706","NA"
"20707","NA"
"20708",""
"20709","1"
"20710","2"
"20711",""
"20712","NA"
"20713",""
"20714","2"
"20715",""
"20716","3"
"20717",""
"20718",""
"20719","4"
"20720","3"
"20721",""
"20722","2"
"20723","NA"
"20724","2"
"20725","2"
"20726","6"
"20727",""
"20728","3"
"20729","NA"
"20730",""
"20731",""
"20732","3"
"20733","3"
"20734","2"
"20735","NA"
"20736",""
"20737",""
"20738","1"
"20739","NA"
"20740","2"
"20741","1"
"20742","2"
"20743","3"
"20744",""
"20745","1"
"20746","NA"
"20747",""
"20748","6"
"20749",""
"20750",""
"20751",""
"20752","2"
"20753",""
"20754","2"
"20755","NA"
"20756","NA"
"20757","NA"
"20758","1"
"20759","1"
"20760","3"
"20761","4"
"20762","6"
"20763",""
"20764","3"
"20765","0"
"20766",""
"20767","2"
"20768","NA"
"20769","NA"
"20770","2"
"20771",""
"20772",""
"20773","1"
"20774","1"
"20775","NA"
"20776",""
"20777","10"
"20778","2"
"20779","4"
"20780","1"
"20781","NA"
"20782","7"
"20783","1"
"20784","2"
"20785","14"
"20786","NA"
"20787","6"
"20788","3"
"20789","1"
"20790","1"
"20791","1"
"20792","2"
"20793","1"
"20794","4"
"20795","2"
"20796","NA"
"20797","2"
"20798","2"
"20799","2"
"20800","1"
"20801","1"
"20802","2"
"20803",""
"20804","1"
"20805","5"
"20806","4"
"20807","3"
"20808","2"
"20809","1"
"20810",""
"20811","6"
"20812","NA"
"20813","2"
"20814","0"
"20815","2"
"20816",""
"20817","5"
"20818","6"
"20819","5"
"20820",""
"20821","1"
"20822",""
"20823","2"
"20824","3"
"20825","4"
"20826","8"
"20827",""
"20828","2"
"20829","1"
"20830",""
"20831","1"
"20832",""
"20833",""
"20834",""
"20835","5"
"20836","2"
"20837","4"
"20838","2"
"20839","1"
"20840","2"
"20841","NA"
"20842","6"
"20843","NA"
"20844","3"
"20845","4"
"20846","NA"
"20847","1"
"20848",""
"20849","NA"
"20850","10"
"20851","5"
"20852","1"
"20853","5"
"20854","3"
"20855","NA"
"20856","4"
"20857",""
"20858",""
"20859","2"
"20860",""
"20861",""
"20862","4"
"20863","9"
"20864","NA"
"20865","3"
"20866","2"
"20867","NA"
"20868","1"
"20869","1"
"20870",""
"20871",""
"20872","NA"
"20873","0"
"20874","3"
"20875","NA"
"20876","2"
"20877","2"
"20878",""
"20879","NA"
"20880","2"
"20881","6"
"20882","6"
"20883","4"
"20884","4"
"20885","3"
"20886","6"
"20887","NA"
"20888","4"
"20889","2"
"20890",""
"20891",""
"20892","5"
"20893","3"
"20894","2"
"20895","6"
"20896","2"
"20897","1"
"20898",""
"20899","2"
"20900","2"
"20901","2"
"20902","1"
"20903","0"
"20904",""
"20905","2"
"20906","NA"
"20907","5"
"20908","4"
"20909","3"
"20910","2"
"20911","4"
"20912","7"
"20913",""
"20914",""
"20915","1"
"20916",""
"20917","1"
"20918","NA"
"20919","2"
"20920","3"
"20921","2"
"20922",""
"20923","NA"
"20924",""
"20925",""
"20926","2"
"20927","NA"
"20928","2"
"20929","3"
"20930","3"
"20931",""
"20932","1"
"20933","6"
"20934","6"
"20935","NA"
"20936","2"
"20937",""
"20938","1"
"20939","NA"
"20940","1"
"20941","6"
"20942","4"
"20943","2"
"20944","4"
"20945","5"
"20946",""
"20947","4"
"20948","NA"
"20949","4"
"20950","1"
"20951","4"
"20952","3"
"20953","4"
"20954","3"
"20955","6"
"20956","1"
"20957","NA"
"20958",""
"20959","1"
"20960","3"
"20961","2"
"20962","5"
"20963",""
"20964","4"
"20965","5"
"20966","6"
"20967",""
"20968",""
"20969",""
"20970","2"
"20971","3"
"20972","1"
"20973","4"
"20974","1"
"20975","2"
"20976","1"
"20977","4"
"20978","5"
"20979","2"
"20980","1"
"20981","5"
"20982","2"
"20983","3"
"20984","5"
"20985","NA"
"20986",""
"20987","2"
"20988","5"
"20989","3"
"20990",""
"20991","3"
"20992","8"
"20993",""
"20994",""
"20995",""
"20996","NA"
"20997",""
"20998","3"
"20999",""
"21000","7"
"21001","NA"
"21002","6"
"21003","3"
"21004","2"
"21005",""
"21006","4"
"21007","3"
"21008","7"
"21009","4"
"21010","1"
"21011","3"
"21012",""
"21013","NA"
"21014","2"
"21015",""
"21016","4"
"21017","10"
"21018","2"
"21019","NA"
"21020",""
"21021","2"
"21022","1"
"21023",""
"21024","1"
"21025","NA"
"21026","1"
"21027","2"
"21028","4"
"21029","3"
"21030",""
"21031",""
"21032","NA"
"21033","2"
"21034","16"
"21035","3"
"21036","1"
"21037","2"
"21038","2"
"21039",""
"21040",""
"21041","1"
"21042","5"
"21043","1"
"21044","NA"
"21045","1"
"21046","NA"
"21047","1"
"21048","1"
"21049","4"
"21050","1"
"21051","4"
"21052","5"
"21053",""
"21054","NA"
"21055","11"
"21056","1"
"21057","6"
"21058","NA"
"21059","1"
"21060","NA"
"21061","3"
"21062","NA"
"21063",""
"21064","1"
