"Student Id","Student Race","Student Gender","Pretest Score","Posttest Score"
21797,"Sweet","Bass",102,156
21798,"Sweet","Bass",120,145
21799,"Sweet","Treble",103,95
21800,"Sour","Treble",108,152
21801,"Bitter","Treble",97,181
21802,"Sour","Treble",118,189
21803,"Sour","Treble",99,129
21804,"Sour","Treble",113,139
21805,"Sweet","Treble",86,174
21806,"Bitter","Treble",105,155
21807,"Sour","Treble",79,68
21808,"Sour","Treble",126,115
21809,"Sour","Treble",95,199
21810,"Sweet","Bass",113,215
21811,"Bitter","Bass",99,129
21812,"Sweet","Bass",100,83
21813,"Sour","Treble",45,66
21814,"Bitter","Bass",116,98
21815,"Sweet","Treble",68,91
21816,"Sour","Treble",NA,138
21817,"Sweet","Bass",113,145
21818,"Sweet","Bass",94,127
21819,"Sour","Treble",106,163
21820,"Sweet","Bass",57,54
21821,"Sour","Treble",113,136
21822,"Sweet","Bass",101,152
21823,"Bitter","Bass",113,151
21824,"Bitter","Bass",108,114
21825,"Sour","Bass",120,243
21826,"Sweet","Treble",84,193
21827,"Sour","Treble",85,99
21828,"Bitter","Bass",96,124
21829,"Sweet","Bass",91,144
21830,"Bitter","Bass",153,176
21831,"Sour","Treble",78,129
21832,"Sweet","Bass",137,193
21833,"Sour","Treble",108,73
21834,"Sweet","Bass",101,145
21835,"Sweet","Bass",139,255
21836,"Sour","Bass",83,130
21837,"Bitter","Bass",88,151
21838,"Sweet","Bass",99,124
21839,"Sweet","Treble",63,104
21840,"Salty","Treble",112,96
21841,"Sweet","Bass",134,126
21842,"Sweet","Bass",113,168
21843,"Sour","Treble",103,129
21844,"Sweet","Treble",99,98
21845,"Sweet","Bass",86,122
21846,"Sour","Treble",102,170
21847,"Sweet","Bass",80,96
21848,"Sour","Treble",112,125
21849,"Sour","Bass",110,168
21850,"Sweet","Bass",999,140
21851,"Sour","Treble",105,138
21852,"Sweet","Bass",69,136
21853,"Sour","Treble",101,131
21854,"Sour","Treble",96,108
21855,"Sweet","Treble",112,206
21856,"Sour","Treble",999,156
21857,"Sour","Treble",103,204
21858,"Salty","Treble",77,100
21859,"Sweet","Bass",88,80
21860,"Sweet","Treble",103,94
21861,"Bitter","Treble",92,140
21862,"Bitter","Treble",89,999
21863,"Sweet","Treble",77,171
21864,"Bitter","Bass",128,140
21865,"Sweet","Bass",79,90
21866,"Sour","Bass",140,160
21867,"Salty","Treble",130,183
21868,"Sour","Treble",114,219
21869,"Sour","Treble",124,176
21870,"Sour","Treble",155,161
21871,"Sour","Treble",73,88
21872,"Sweet","Treble",86,151
21873,"Sour","Treble",120,226
21874,"Sweet","Bass",107,140
21875,"Sour","Treble",NA,100
21876,"Sour","Treble",87,173
21877,"Sour","Bass",88,117
21878,"Sour","Treble",160,213
21879,"Sour","Treble",128,999
21880,"Bitter","Bass",104,203
21881,"Salty","Treble",NA,196
21882,"Sour","Treble",129,179
21883,"Sweet","Treble",132,148
21884,"Sweet","Bass",98,86
21885,"Sour","Treble",112,999
21886,"Sour","Bass",118,242
21887,"Sour","Treble",122,161
21888,"Salty","Bass",94,96
21889,"Sweet","Bass",62,85
21890,"Bitter","Bass",111,199
21891,"Salty","Bass",121,174
21892,"Sweet","Bass",111,171
21893,"Sweet","Bass",NA,179
21894,"Sour","Treble",122,218
21895,"Bitter","Treble",120,202
21896,"Sour","Bass",105,81
21897,"Bitter","Bass",118,205
21898,"Sour","Treble",113,167
21899,"Sour","Treble",120,225
21900,"Bitter","Bass",116,126
21901,"Salty","Treble",88,126
21902,"Sweet","Bass",110,109
21903,"Sweet","Treble",61,85
21904,"Sweet","Bass",100,182
21905,"Sweet","Bass",103,107
21906,"Sour","Bass",125,152
21907,"Sweet","Treble",87,171
21908,"Sour","Treble",73,139
21909,"Sour","Treble",88,105
21910,"Sweet","Bass",78,98
21911,"Sour","Treble",107,141
21912,"Bitter","Bass",96,153
21913,"Sour","Treble",103,185
21914,"Sour","Bass",111,122
21915,"Sour","Treble",94,144
21916,"Salty","Bass",123,154
21917,"Sour","Treble",95,135
21918,"Sweet","Bass",81,30
21919,"Sweet","Bass",84,148
21920,"Salty","Treble",83,142
21921,"Sour","Treble",103,167
21922,"Sour","Treble",68,112
21923,"Sour","Treble",134,174
21924,"Sour","Treble",112,181
21925,"Bitter","Treble",125,166
21926,"Sour","Treble",106,153
21927,"Sour","Treble",81,114
21928,"Bitter","Treble",93,114
21929,"Sour","Treble",103,100
21930,"Sweet","Treble",80,103
21931,"Sweet","Bass",122,189
21932,"Sour","Treble",114,155
21933,"Sour","Treble",126,216
21934,"Sweet","Treble",105,159
21935,"Sour","Treble",109,139
21936,"Sweet","Bass",89,137
21937,"Sweet","Bass",124,144
21938,"Bitter","Treble",85,87
21939,"Sour","Treble",78,145
21940,"Sweet","Bass",125,150
21941,"Sour","Bass",109,111
21942,"Salty","Treble",84,55
21943,"Sweet","Bass",99,162
21944,"Salty","Treble",85,89
21945,"Sour","Bass",92,141
21946,"Salty","Treble",100,999
21947,"Sweet","Treble",61,99
21948,"Sweet","Treble",71,126
21949,"Sweet","Bass",89,124
21950,"Sweet","Bass",102,131
21951,"Sour","Treble",101,172
21952,"Salty","Treble",117,206
21953,"Salty","Treble",90,105
21954,"Sour","Bass",107,132
21955,"Salty","Treble",77,70
21956,"Sour","Treble",52,121
21957,"Bitter","Treble",98,134
21958,"Bitter","Bass",111,139
21959,"Sour","Treble",112,999
21960,"Bitter","Treble",97,159
21961,"Sweet","Bass",75,125
21962,"Bitter","Treble",999,109
21963,"Sweet","Treble",72,99
21964,"Bitter","Bass",94,139
21965,"Sour","Bass",144,198
21966,"Bitter","Treble",107,160
21967,"Sour","Bass",81,107
21968,"Sour","Treble",109,144
21969,"Salty","Bass",103,161
21970,"Sweet","Bass",99,175
21971,"Sour","Treble",85,167
21972,"Bitter","Treble",104,155
21973,"Sweet","Bass",89,161
21974,"Sweet","Treble",87,116
21975,"Sweet","Bass",66,139
21976,"Sour","Treble",109,170
21977,"Sweet","Treble",999,153
21978,"Sweet","Treble",89,144
21979,"Sour","Treble",105,96
21980,"Sour","Treble",98,100
21981,"Sour","Treble",106,168
21982,"Sour","Treble",104,174
21983,"Sour","Bass",999,130
21984,"Salty","Bass",100,103
21985,"Sweet","Bass",104,105
21986,"Salty","Bass",93,202
21987,"Bitter","Treble",48,109
21988,"Salty","Treble",105,159
21989,"Bitter","Bass",112,195
21990,"Sweet","Bass",102,172
21991,"Sweet","Bass",79,82
21992,"Bitter","Treble",122,183
21993,"Sweet","Treble",80,149
21994,"Sour","Treble",96,104
21995,"Bitter","Treble",78,101
21996,"Sour","Treble",88,157
21997,"Sour","Treble",97,126
21998,"Salty","Treble",106,999
21999,"Sweet","Bass",79,109
22000,"Sweet","Bass",116,170
22001,"Sweet","Treble",127,999
22002,"Sweet","Treble",83,93
22003,"Salty","Bass",92,146
22004,"Sweet","Bass",117,166
22005,"Salty","Treble",108,174
22006,"Salty","Bass",99,165
22007,"Sour","Bass",119,175
22008,"Sweet","Treble",97,999
22009,"Salty","Bass",125,149
22010,"Sweet","Bass",82,164
22011,"Sour","Treble",97,152
22012,"Sweet","Bass",74,999
22013,"Sour","Treble",NA,139
22014,"Sour","Treble",85,113
22015,"Sour","Treble",91,124
22016,"Sweet","Bass",64,50
22017,"Sweet","Treble",125,143
22018,"Sweet","Treble",76,127
22019,"Sour","Treble",999,168
22020,"Sour","Bass",99,169
22021,"Sour","Treble",101,157
22022,"Sour","Treble",82,105
22023,"Bitter","Treble",105,152
22024,"Sweet","Treble",91,87
22025,"Sweet","Bass",113,145
22026,"Sour","Bass",133,130
22027,"Bitter","Treble",78,85
22028,"Sour","Bass",NA,182
22029,"Salty","Treble",87,149
22030,"Sour","Treble",100,120
22031,"Sour","Treble",95,143
22032,"Sweet","Bass",88,121
22033,"Sour","Treble",89,126
22034,"Salty","Bass",110,148
22035,"Sweet","Bass",86,102
22036,"Bitter","Bass",129,170
22037,"Bitter","Treble",NA,172
22038,"Sweet","Treble",91,109
22039,"Sour","Treble",83,131
22040,"Sweet","Bass",113,94
22041,"Salty","Treble",86,130
22042,"Sweet","Bass",97,118
22043,"Sweet","Bass",97,157
22044,"Bitter","Treble",110,238
22045,"Sweet","Treble",87,106
22046,"Sour","Bass",145,154
22047,"Sweet","Treble",78,42
22048,"Sour","Treble",103,160
22049,"Sour","Treble",80,133
22050,"Sour","Treble",107,179
22051,"Sweet","Bass",54,90
22052,"Salty","Bass",103,161
22053,"Sweet","Bass",110,153
22054,"Sour","Treble",103,162
22055,"Sweet","Bass",92,123
22056,"Sweet","Bass",127,178
22057,"Sour","Bass",999,200
22058,"Bitter","Treble",95,92
22059,"Sweet","Bass",117,195
22060,"Sour","Treble",110,184
22061,"Sweet","Bass",78,149
22062,"Sour","Treble",100,149
22063,"Bitter","Bass",999,999
22064,"Sour","Treble",103,196
22065,"Sour","Treble",99,88
22066,"Salty","Bass",128,258
22067,"Sour","Treble",122,153
22068,"Sour","Treble",67,70
22069,"Sour","Treble",132,192
22070,"Salty","Bass",105,146
22071,"Sour","Treble",999,124
22072,"Sour","Treble",86,103
22073,"Bitter","Bass",95,88
22074,"Salty","Treble",94,119
22075,"Salty","Bass",139,224
22076,"Sweet","Treble",110,97
22077,"Sour","Bass",131,115
22078,"Salty","Treble",80,110
22079,"Sour","Treble",104,999
22080,"Sweet","Bass",123,159
22081,"Sour","Treble",102,163
22082,"Sweet","Bass",999,156
22083,"Sweet","Bass",72,122
22084,"Sweet","Bass",119,206
22085,"Bitter","Bass",113,157
22086,"Salty","Treble",84,161
22087,"Sweet","Bass",86,106
22088,"Sweet","Treble",91,999
22089,"Sour","Bass",NA,175
22090,"Sour","Treble",133,172
22091,"Sweet","Treble",100,138
22092,"Sweet","Bass",88,163
22093,"Bitter","Treble",109,81
22094,"Salty","Bass",999,198
22095,"Sour","Treble",133,197
22096,"Sweet","Treble",65,60
22097,"Bitter","Treble",101,162
22098,"Sour","Treble",118,106
22099,"Sweet","Treble",88,112
22100,"Sour","Treble",99,185
22101,"Sweet","Bass",106,169
22102,"Sweet","Treble",84,98
22103,"Sour","Treble",110,187
22104,"Sweet","Bass",104,181
22105,"Sweet","Bass",129,136
22106,"Sour","Bass",102,157
22107,"Sweet","Bass",92,153
22108,"Bitter","Bass",90,116
22109,"Sweet","Treble",76,132
22110,"Sour","Bass",133,210
22111,"Sweet","Treble",84,999
22112,"Sweet","Treble",88,92
22113,"Sweet","Bass",85,124
22114,"Sweet","Treble",60,152
22115,"Sweet","Treble",54,94
22116,"Bitter","Bass",153,297
22117,"Bitter","Treble",88,218
22118,"Sweet","Treble",999,130
22119,"Sweet","Treble",97,119
22120,"Sweet","Treble",68,100
22121,"Sour","Treble",105,88
22122,"Sour","Treble",124,140
22123,"Sweet","Bass",83,18
22124,"Sweet","Bass",999,174
22125,"Sour","Bass",105,175
22126,"Sweet","Bass",116,114
22127,"Sour","Bass",123,174
22128,"Salty","Bass",99,150
22129,"Salty","Bass",119,117
22130,"Sweet","Treble",112,133
22131,"Sour","Bass",111,194
22132,"Salty","Bass",123,149
22133,"Sweet","Bass",90,116
22134,"Sweet","Bass",95,167
22135,"Salty","Treble",102,156
22136,"Sour","Bass",130,133
22137,"Sweet","Bass",102,116
22138,"Sweet","Bass",77,72
22139,"Sour","Treble",125,221
22140,"Sweet","Bass",999,172
22141,"Sour","Treble",95,201
22142,"Sour","Treble",116,154
22143,"Sweet","Bass",100,132
22144,"Sour","Treble",140,227
22145,"Sweet","Bass",98,100
22146,"Salty","Bass",103,119
22147,"Sweet","Bass",98,152
22148,"Sweet","Treble",81,145
22149,"Sour","Treble",120,152
22150,"Sweet","Bass",101,132
22151,"Bitter","Treble",999,123
22152,"Sour","Treble",130,162
22153,"Sour","Treble",108,167
22154,"Sour","Treble",74,129
22155,"Sweet","Bass",70,89
22156,"Sour","Treble",79,115
22157,"Sour","Bass",114,144
22158,"Sour","Bass",89,124
22159,"Sour","Treble",96,117
22160,"Sour","Bass",120,163
22161,"Sweet","Bass",112,204
22162,"Sweet","Treble",72,83
22163,"Sweet","Bass",72,132
22164,"Sour","Bass",123,241
22165,"Salty","Bass",71,109
22166,"Bitter","Bass",119,165
22167,"Bitter","Bass",120,999
22168,"Sweet","Treble",74,189
22169,"Sweet","Bass",105,165
22170,"Sour","Treble",76,137
22171,"Sour","Bass",999,92
22172,"Sweet","Bass",131,183
22173,"Sweet","Bass",128,186
22174,"Sour","Treble",86,112
22175,"Sour","Treble",107,144
22176,"Salty","Bass",125,91
22177,"Salty","Treble",81,104
22178,"Sour","Bass",134,246
22179,"Sour","Treble",91,136
22180,"Salty","Bass",116,138
22181,"Sour","Bass",113,197
22182,"Salty","Bass",117,93
22183,"Sour","Treble",79,78
22184,"Salty","Bass",99,95
22185,"Sour","Bass",112,103
22186,"Bitter","Bass",93,87
22187,"Sweet","Bass",93,131
22188,"Salty","Bass",85,152
22189,"Sweet","Bass",110,110
22190,"Sweet","Bass",125,236
22191,"Sweet","Treble",86,133
22192,"Sour","Treble",109,140
22193,"Sweet","Bass",94,158
22194,"Sweet","Bass",118,217
22195,"Sweet","Bass",112,93
22196,"Sweet","Bass",103,112
22197,"Sour","Bass",127,193
22198,"Sweet","Treble",77,100
22199,"Salty","Bass",122,169
22200,"Sweet","Bass",134,166
22201,"Sweet","Treble",101,149
22202,"Sweet","Bass",80,134
22203,"Bitter","Treble",76,77
22204,"Sweet","Treble",93,65
22205,"Salty","Treble",100,124
22206,"Bitter","Bass",120,218
22207,"Sour","Bass",67,122
22208,"Sweet","Bass",105,187
22209,"Salty","Treble",92,154
22210,"Sweet","Bass",69,110
22211,"Sour","Bass",81,164
22212,"Sweet","Bass",72,123
22213,"Salty","Bass",108,212
22214,"Bitter","Bass",103,101
22215,"Sour","Treble",68,114
22216,"Sour","Treble",86,135
22217,"Sour","Treble",91,162
22218,"Sweet","Bass",125,147
22219,"Salty","Bass",136,244
22220,"Sweet","Bass",106,135
22221,"Sour","Bass",127,143
22222,"Sweet","Bass",109,143
22223,"Sweet","Bass",86,999
22224,"Sour","Treble",122,155
22225,"Sour","Treble",999,114
22226,"Sweet","Bass",119,104
22227,"Sour","Bass",115,999
22228,"Sweet","Bass",NA,134
22229,"Sweet","Treble",100,171
22230,"Sweet","Bass",120,220
22231,"Sweet","Bass",121,205
22232,"Salty","Treble",112,128
22233,"Sweet","Bass",104,211
22234,"Sour","Treble",106,99
22235,"Sweet","Treble",92,95
22236,"Salty","Bass",109,127
22237,"Bitter","Treble",98,153
22238,"Sweet","Bass",74,84
22239,"Salty","Treble",87,72
22240,"Sweet","Bass",99,999
22241,"Sour","Treble",46,69
22242,"Sweet","Bass",104,118
22243,"Bitter","Bass",96,74
22244,"Salty","Bass",100,139
22245,"Sour","Treble",87,103
22246,"Salty","Treble",111,130
22247,"Sweet","Treble",119,157
22248,"Salty","Bass",103,126
22249,"Sour","Bass",87,119
22250,"Salty","Bass",117,221
22251,"Sweet","Bass",78,46
22252,"Sour","Treble",124,999
22253,"Salty","Treble",77,180
22254,"Sweet","Treble",94,139
22255,"Sour","Bass",118,171
22256,"Sour","Bass",92,106
22257,"Sweet","Treble",105,188
22258,"Sour","Treble",126,152
22259,"Sweet","Bass",99,190
22260,"Sweet","Bass",94,132
22261,"Sour","Treble",94,121
22262,"Sweet","Bass",114,181
22263,"Sour","Treble",98,165
22264,"Sweet","Bass",117,171
22265,"Sour","Treble",110,138
22266,"Sweet","Bass",109,133
22267,"Sweet","Treble",97,105
22268,"Bitter","Bass",87,79
22269,"Sour","Treble",105,151
22270,"Bitter","Treble",89,95
22271,"Sweet","Treble",86,107
22272,"Salty","Treble",83,103
22273,"Sweet","Treble",86,94
22274,"Sweet","Bass",131,189
22275,"Sweet","Treble",71,123
22276,"Sweet","Bass",100,90
22277,"Sweet","Treble",107,212
22278,"Sweet","Bass",80,78
22279,"Sour","Treble",77,168
22280,"Sour","Treble",83,71
22281,"Bitter","Bass",95,71
22282,"Sour","Treble",94,159
22283,"Sour","Treble",107,183
22284,"Sour","Treble",124,203
22285,"Sweet","Treble",104,138
22286,"Sour","Treble",117,121
22287,"Sweet","Bass",105,157
22288,"Sour","Treble",115,109
22289,"Sour","Bass",122,179
22290,"Sweet","Treble",82,158
22291,"Sweet","Treble",79,132
22292,"Sweet","Bass",90,173
22293,"Sour","Treble",104,177
22294,"Salty","Bass",101,172
22295,"Sour","Bass",999,166
22296,"Salty","Bass",123,169
22297,"Sweet","Bass",130,999
22298,"Sweet","Treble",103,163
22299,"Sweet","Bass",88,137
22300,"Sweet","Bass",95,120
22301,"Salty","Bass",127,199
22302,"Sweet","Bass",106,102
22303,"Sweet","Bass",91,80
22304,"Sweet","Bass",122,176
22305,"Sweet","Bass",124,163
22306,"Sour","Treble",99,149
22307,"Sour","Treble",78,119
22308,"Sweet","Bass",95,84
22309,"Sweet","Treble",88,129
22310,"Sour","Treble",98,164
22311,"Sour","Treble",91,999
22312,"Sweet","Bass",94,100
22313,"Sour","Treble",82,96
22314,"Sweet","Bass",104,122
22315,"Sour","Treble",150,999
22316,"Sour","Treble",97,122
22317,"Bitter","Treble",121,192
22318,"Bitter","Treble",97,120
22319,"Sweet","Treble",137,198
22320,"Sweet","Bass",101,141
22321,"Sweet","Bass",102,130
22322,"Sweet","Treble",72,113
22323,"Sour","Treble",127,168
22324,"Sour","Treble",95,107
22325,"Sweet","Bass",121,128
22326,"Sour","Treble",114,141
22327,"Sour","Bass",100,213
22328,"Sour","Treble",97,176
22329,"Sour","Treble",88,103
22330,"Sour","Treble",75,92
22331,"Sour","Treble",105,173
22332,"Sour","Treble",127,195
22333,"Sweet","Treble",87,129
22334,"Sour","Treble",92,112
22335,"Sour","Bass",135,225
22336,"Salty","Bass",103,171
22337,"Sweet","Bass",126,97
22338,"Sweet","Bass",89,55
22339,"Sweet","Bass",67,101
22340,"Sweet","Treble",110,187
22341,"Sweet","Treble",92,161
22342,"Sweet","Treble",93,144
22343,"Bitter","Bass",103,148
22344,"Sweet","Treble",79,147
22345,"Sweet","Bass",NA,107
22346,"Sour","Treble",75,93
22347,"Sour","Treble",97,130
22348,"Sour","Bass",74,70
22349,"Sweet","Bass",999,113
22350,"Sour","Treble",999,106
22351,"Salty","Bass",101,192
22352,"Sweet","Bass",56,100
22353,"Sour","Treble",NA,92
22354,"Sweet","Bass",107,140
22355,"Sweet","Bass",NA,83
22356,"Sweet","Bass",101,150
22357,"Sweet","Bass",105,96
22358,"Sweet","Bass",139,174
22359,"Sour","Bass",97,84
22360,"Sour","Treble",109,115
22361,"Salty","Bass",119,97
22362,"Sweet","Bass",77,116
22363,"Salty","Bass",NA,153
22364,"Sour","Bass",103,131
22365,"Sweet","Bass",100,145
22366,"Bitter","Bass",112,162
22367,"Sour","Treble",123,224
22368,"Bitter","Bass",102,153
22369,"Sweet","Bass",999,170
22370,"Sweet","Treble",84,144
22371,"Salty","Treble",99,107
22372,"Sweet","Bass",122,83
22373,"Sour","Bass",118,121
22374,"Bitter","Bass",999,112
22375,"Sour","Treble",117,127
22376,"Bitter","Treble",91,85
22377,"Sour","Treble",98,182
22378,"Sweet","Bass",83,108
22379,"Sweet","Bass",106,115
22380,"Salty","Treble",109,183
22381,"Bitter","Bass",99,176
22382,"Salty","Bass",107,151
22383,"Sour","Treble",107,128
22384,"Sour","Bass",110,102
22385,"Sour","Treble",29,91
22386,"Sweet","Bass",129,156
22387,"Sour","Treble",123,154
22388,"Sweet","Bass",119,142
22389,"Sweet","Bass",117,97
22390,"Sweet","Bass",105,173
22391,"Sour","Treble",65,139
22392,"Sweet","Bass",78,62
22393,"Sweet","Bass",105,133
22394,"Sour","Bass",136,192
22395,"Salty","Bass",128,159
22396,"Sour","Treble",120,182
22397,"Sour","Bass",121,152
22398,"Salty","Treble",102,226
22399,"Sour","Treble",150,200
22400,"Sweet","Treble",93,92
22401,"Sour","Bass",105,137
22402,"Sour","Treble",95,184
22403,"Salty","Treble",102,208
22404,"Sour","Treble",94,157
22405,"Sour","Treble",83,199
22406,"Sweet","Bass",105,168
22407,"Sweet","Bass",94,135
22408,"Sweet","Bass",120,183
22409,"Sweet","Treble",74,134
22410,"Sweet","Bass",92,168
22411,"Bitter","Bass",999,211
22412,"Sour","Bass",118,152
22413,"Bitter","Bass",145,122
22414,"Salty","Treble",129,192
22415,"Bitter","Treble",126,194
22416,"Sweet","Bass",127,185
22417,"Sweet","Bass",97,155
22418,"Sweet","Bass",141,171
22419,"Salty","Treble",125,118
22420,"Sweet","Bass",120,205
22421,"Salty","Treble",93,120
22422,"Sweet","Bass",77,122
22423,"Sweet","Treble",92,139
22424,"Salty","Bass",105,129
22425,"Sour","Treble",121,169
22426,"Sweet","Treble",80,62
22427,"Sour","Bass",127,241
22428,"Sour","Treble",NA,119
22429,"Sweet","Bass",102,108
22430,"Sour","Treble",112,154
22431,"Bitter","Bass",94,81
22432,"Sweet","Treble",64,137
22433,"Sweet","Bass",70,106
22434,"Salty","Treble",57,132
22435,"Sweet","Bass",99,150
22436,"Sweet","Bass",NA,64
22437,"Sweet","Bass",131,179
22438,"Sour","Treble",110,82
22439,"Sweet","Bass",107,177
22440,"Bitter","Bass",81,154
22441,"Sour","Treble",107,164
22442,"Sour","Bass",132,215
22443,"Sweet","Bass",71,80
22444,"Sour","Treble",78,128
22445,"Sour","Treble",141,146
22446,"Sour","Treble",95,128
22447,"Sour","Bass",115,160
22448,"Sour","Bass",134,142
22449,"Salty","Bass",97,170
22450,"Sweet","Bass",99,120
22451,"Sour","Treble",79,93
22452,"Sweet","Bass",104,109
22453,"Sour","Treble",144,192
22454,"Sweet","Treble",82,148
22455,"Sour","Treble",120,155
22456,"Sweet","Bass",100,155
22457,"Sour","Treble",78,166
22458,"Sour","Bass",999,171
22459,"Sour","Treble",90,155
22460,"Sweet","Bass",999,103
22461,"Sour","Bass",106,155
22462,"Sour","Bass",153,999
22463,"Sweet","Treble",109,999
22464,"Sweet","Bass",145,137
22465,"Sweet","Bass",65,100
22466,"Sweet","Treble",76,106
22467,"Sour","Treble",999,166
22468,"Bitter","Bass",122,228
22469,"Sweet","Treble",94,127
22470,"Salty","Treble",999,142
22471,"Sweet","Bass",999,117
22472,"Sour","Bass",113,90
22473,"Sour","Treble",95,164
22474,"Sour","Bass",105,152
22475,"Sour","Bass",121,117
22476,"Sour","Treble",95,172
22477,"Sweet","Bass",110,119
22478,"Salty","Treble",126,169
22479,"Sour","Treble",76,116
22480,"Salty","Bass",83,193
22481,"Sour","Treble",103,134
22482,"Sour","Treble",95,210
22483,"Sweet","Bass",102,174
22484,"Sweet","Bass",81,166
22485,"Salty","Treble",107,125
22486,"Sweet","Bass",86,169
22487,"Sweet","Bass",108,129
22488,"Sweet","Bass",100,88
22489,"Sweet","Treble",93,193
22490,"Sour","Bass",126,120
22491,"Sour","Treble",127,157
22492,"Sweet","Treble",62,77
22493,"Sweet","Bass",NA,99
22494,"Sweet","Bass",101,999
22495,"Sour","Treble",103,95
22496,"Sour","Bass",125,220
22497,"Bitter","Treble",59,140
22498,"Sweet","Bass",128,133
22499,"Sour","Bass",118,124
22500,"Sweet","Bass",108,187
22501,"Salty","Bass",107,180
22502,"Sour","Treble",97,138
22503,"Sour","Treble",102,194
22504,"Sour","Treble",80,105
22505,"Sour","Treble",82,126
22506,"Sweet","Treble",63,999
22507,"Sour","Treble",77,157
22508,"Sour","Treble",88,207
22509,"Sour","Treble",100,129
22510,"Sweet","Treble",123,138
22511,"Sour","Treble",107,158
22512,"Sour","Treble",131,240
22513,"Salty","Treble",83,115
22514,"Sweet","Bass",84,147
22515,"Sour","Treble",142,112
22516,"Sweet","Treble",78,132
22517,"Sweet","Bass",99,212
22518,"Sweet","Bass",124,199
22519,"Salty","Bass",118,144
22520,"Bitter","Treble",74,95
22521,"Sour","Treble",999,168
22522,"Sour","Treble",93,176
22523,"Salty","Treble",60,128
22524,"Sweet","Bass",86,148
22525,"Sour","Treble",79,108
22526,"Sour","Bass",91,107
22527,"Sweet","Bass",80,129
22528,"Bitter","Bass",147,143
22529,"Bitter","Bass",102,115
22530,"Salty","Bass",109,158
22531,"Bitter","Treble",83,120
22532,"Sweet","Treble",78,85
22533,"Sweet","Treble",130,172
22534,"Sweet","Treble",108,999
22535,"Sweet","Bass",75,148
22536,"Sour","Treble",78,101
22537,"Salty","Treble",101,161
22538,"Sour","Bass",114,149
22539,"Sweet","Treble",70,999
22540,"Sweet","Bass",74,143
22541,"Bitter","Bass",87,162
22542,"Sweet","Bass",87,65
22543,"Sour","Treble",111,172
22544,"Sour","Treble",89,106
22545,"Sweet","Bass",127,209
22546,"Salty","Bass",103,168
22547,"Sour","Treble",81,999
22548,"Sweet","Bass",100,117
22549,"Salty","Treble",54,61
22550,"Sour","Treble",103,197
22551,"Sweet","Bass",79,119
22552,"Sour","Treble",105,206
22553,"Sour","Treble",97,157
22554,"Sour","Treble",95,127
22555,"Salty","Bass",118,154
22556,"Sweet","Bass",120,97
22557,"Sweet","Bass",93,159
22558,"Sour","Bass",122,222
22559,"Salty","Treble",77,126
22560,"Sour","Treble",102,121
22561,"Sour","Treble",107,139
22562,"Sweet","Treble",59,110
22563,"Sweet","Bass",110,128
22564,"Salty","Treble",60,137
22565,"Sweet","Treble",98,160
22566,"Sour","Bass",NA,161
22567,"Sweet","Bass",90,167
22568,"Sour","Treble",100,144
22569,"Sweet","Bass",61,175
22570,"Sour","Bass",121,170
22571,"Sweet","Bass",91,141
22572,"Bitter","Bass",85,147
22573,"Sweet","Bass",80,108
22574,"Sour","Treble",103,156
22575,"Salty","Treble",70,148
22576,"Salty","Treble",75,97
22577,"Sour","Treble",94,117
22578,"Bitter","Bass",91,145
22579,"Sweet","Bass",104,153
22580,"Sour","Bass",121,181
22581,"Sour","Treble",81,148
22582,"Sweet","Bass",71,81
22583,"Sweet","Bass",108,149
22584,"Sweet","Bass",110,170
22585,"Sweet","Treble",83,149
22586,"Sweet","Bass",82,198
22587,"Sour","Bass",149,172
22588,"Sweet","Bass",71,96
22589,"Sweet","Bass",142,182
22590,"Sweet","Bass",81,118
22591,"Sour","Treble",86,134
22592,"Sour","Bass",119,205
22593,"Sweet","Bass",70,133
22594,"Sweet","Bass",63,148
22595,"Sweet","Bass",73,102
22596,"Sweet","Bass",NA,191
22597,"Sour","Treble",90,121
22598,"Sweet","Bass",118,183
22599,"Sweet","Bass",101,111
22600,"Sour","Bass",119,130
22601,"Sweet","Bass",124,139
22602,"Sweet","Bass",88,128
22603,"Bitter","Bass",96,58
22604,"Sour","Bass",127,178
22605,"Sweet","Bass",121,149
22606,"Sour","Treble",121,206
22607,"Sour","Bass",123,208
22608,"Sweet","Bass",67,87
22609,"Sweet","Bass",120,141
22610,"Sour","Bass",113,248
22611,"Bitter","Treble",86,132
22612,"Sour","Treble",103,108
22613,"Sweet","Bass",91,128
22614,"Sweet","Bass",125,134
22615,"Sweet","Bass",94,138
22616,"Sweet","Bass",115,116
22617,"Sweet","Bass",76,104
22618,"Sweet","Bass",99,164
22619,"Sour","Treble",108,89
22620,"Sweet","Bass",93,194
22621,"Bitter","Bass",90,127
22622,"Sour","Treble",119,182
22623,"Bitter","Treble",104,74
22624,"Sour","Treble",108,143
22625,"Sweet","Treble",93,154
22626,"Sour","Treble",93,109
22627,"Sour","Treble",140,173
22628,"Sour","Bass",161,195
22629,"Sweet","Bass",79,86
22630,"Sweet","Bass",106,176
22631,"Salty","Treble",103,154
22632,"Sweet","Treble",77,99
22633,"Bitter","Treble",95,136
22634,"Sour","Treble",104,153
22635,"Sweet","Bass",109,136
22636,"Sweet","Bass",100,130
22637,"Sweet","Treble",69,78
22638,"Salty","Treble",999,121
22639,"Sweet","Bass",94,999
22640,"Bitter","Bass",144,217
